Unnamed: 0,utt_id,EDA,filename,session_number,speaker,start,end,utterance,original_order,file_name_base
207,16,sd,Ses01F_script02_2,1,M,144.165,159.8,"Okay.  So you were fine during that phone call from Marge and then dinner was okay.  And doing the dishes was fine and then I was going to take a shower and you're watching the news and you said the grunions are running tonight, do you want to go?  And I said, sure great, let's go.",33,Ses01F_script02_2_M016
208,17,sd,Ses01F_script02_2,1,M,159.8775,165.37,"Okay.  So I am putting out the pets, getting the car out of the garage.",34,Ses01F_script02_2_M017
209,17,qy,Ses01F_script02_2,1,F,165.72,172.67,Do you remember the first year we came here?  It was like four years after we got married.,35,Ses01F_script02_2_F017
210,18,sd,Ses01F_script02_2,1,F,173.92,187.61,"We thought I was pregnant, we got a bottle of champagne, we had no glasses.  We took off our shoes and you asked me to dance.",36,Ses01F_script02_2_F018
211,19,sd,Ses01F_script02_2,1,F,187.8883,204.1594,"You whispered the sweetest, most intimate things to me right into my ear so I could feel them as much as hear them.  And I remember thinking, this is it.  You know, finally, I am as happy as I'm supposed to be.",37,Ses01F_script02_2_F019
212,18,sd,Ses01F_script02_2,1,M,203.59,206.9211,"Wait a minute, I got it.",38,Ses01F_script02_2_M018
213,20,sd,Ses01F_script02_2,1,F,206.42,209.26,"Drinking champagne from the bottle,",39,Ses01F_script02_2_F020
214,19,sd,Ses01F_script02_2,1,M,211.34,221.895,"It's when we were driving past that Knickerbocker Liquor Locker, you said, let's get some champagne.  I said no, time's a wasting or something like that.",40,Ses01F_script02_2_M019
215,21,sd,Ses01F_script02_2,1,F,209.29,211.95,dancing barefoot in the sand.,41,Ses01F_script02_2_F021
216,20,qy,Ses01F_script02_2,1,M,221.9724,227.68,"That's what it is?  Right?  You want this to be like the other time, right?",42,Ses01F_script02_2_M020
217,22,sd,Ses01F_script02_2,1,F,227.2196,233.5946,I'd rather not remember some things.  I'd rather not hope for some things.,43,Ses01F_script02_2_F022
218,21,b,Ses01F_script02_2,1,M,232.88,237.9673,Sure.  All right.  Okay.,44,Ses01F_script02_2_M021
219,22,qy,Ses01F_script02_2,1,M,238.0133,243.3756,"Listen, do you want to dance?",45,Ses01F_script02_2_M022
220,23,nn,Ses01F_script02_2,1,F,243.1455,245.4699,No.,46,Ses01F_script02_2_F023
221,23,qy,Ses01F_script02_2,1,M,244.92,247.88,Do you want me to go get some champagne?,47,Ses01F_script02_2_M023
222,24,nn,Ses01F_script02_2,1,F,247.4089,249.0832,No.,48,Ses01F_script02_2_F024
223,24,qy,Ses01F_script02_2,1,M,249.09,250.92,Do you want to take off your shoes?,49,Ses01F_script02_2_M024
224,25,nn,Ses01F_script02_2,1,F,250.14,253.9225,"No, no. Nothing.",50,Ses01F_script02_2_F025
225,25,br,Ses01F_script02_2,1,M,251.89,253.4098,Then what?,51,Ses01F_script02_2_M025
226,26,qy,Ses01F_script02_2,1,M,256.83,260.8204,Do you want to get married again?,52,Ses01F_script02_2_M026
227,26,nn,Ses01F_script02_2,1,F,260.2214,262.0632,No.,53,Ses01F_script02_2_F026
228,27,qw,Ses01F_script02_2,1,M,261.75,266.7811,What?  What?  Do you want a divorce?,54,Ses01F_script02_2_M027
229,28,qy,Ses01F_script02_2,1,M,267.0343,269.5888,A vacation?,55,Ses01F_script02_2_M028
230,27,nn,Ses01F_script02_2,1,F,269.5575,271.5911,No.,56,Ses01F_script02_2_F027
231,29,qw,Ses01F_script02_2,1,M,270.9007,279.64,Like a new carpet?  A poodle?  A back rub?  Ice cream?  A suicide pact?  What do you want?  What the hell do you want?,57,Ses01F_script02_2_M029
232,28,sd,Ses01F_script02_2,1,F,278.74,282.92,I just want something to turn out like I expected it to.,58,Ses01F_script02_2_F028
233,30,qy,Ses01F_script02_2,1,M,282.08,294.3,"Well welcome to the human race, huh?  Do you think I had some grand fantasy going that four years down the line we would come to this beach and be arguing over fish?  No.",59,Ses01F_script02_2_M030
234,29,xx,Ses01F_script02_2,1,F,291.9425,293.38,[BREATHING],60,Ses01F_script02_2_F029
235,31,sd,Ses01F_script02_2,1,M,294.33,309.03,"No I'm just like you.  I thought it was going to be all roses and peaches and the bills would just pay themselves.  And we'll have three, fat rosy cheeked children.  Huh, baby, the joke's on us.  Because you know what you get?",61,Ses01F_script02_2_M031
236,32,qy,Ses01F_script02_2,1,M,309.085,311.7279,Do you know what you get?  You get this.,62,Ses01F_script02_2_M032
237,30,^q,Ses01F_script02_2,1,F,311.4518,317.13,This? What is this?  This is nothing.  This isn't even anything.,63,Ses01F_script02_2_F030
238,33,sv,Ses01F_script02_2,1,M,316.85,319.875,Yes it is.,64,Ses01F_script02_2_M033
239,31,sv,Ses01F_script02_2,1,F,319.4461,324.9325,Sure.  This is standing on the beach waiting.  This is fighting.,65,Ses01F_script02_2_F031
240,34,aa,Ses01F_script02_2,1,M,324.41,326.34,Right,66,Ses01F_script02_2_M034
241,32,sv,Ses01F_script02_2,1,F,327.976,334.56,"I mean this is a lot of things, but it's just...",67,Ses01F_script02_2_F032
242,35,^2,Ses01F_script02_2,1,M,331.61,335.1425,[BREATHING],68,Ses01F_script02_2_M035
243,33,qy,Ses01F_script02_2,1,F,334.75,337.8491,Do you understand what I am saying?,69,Ses01F_script02_2_F033
244,36,sd,Ses01F_script02_2,1,M,337.3198,339.8275,I'm doing the best I can.,70,Ses01F_script02_2_M036
245,34,sd,Ses01F_script02_2,1,F,339.34,343.81,"I know you are Augie, I know.",71,Ses01F_script02_2_F034
246,35,sd,Ses01F_script02_2,1,F,352.66,366.2026,"I know you meant this to be special, I know that you wanted it to be right, but I just can't help thinking that, I can't help wishing that I was somewhere else.",72,Ses01F_script02_2_F035
247,37,sv,Ses01F_script02_2,1,M,366.2026,369.0947,"Maybe if you were with someone else, too.",73,Ses01F_script02_2_M037
248,36,sd,Ses01F_script02_2,1,F,368.63,370.8,I didn't say that.,74,Ses01F_script02_2_F036
249,38,sd,Ses01F_script02_2,1,M,373.51,377.1344,I just- I know I don't make you happy.,75,Ses01F_script02_2_M038
250,37,sv,Ses01F_script02_2,1,F,376.6511,384.03,"Don't be ridiculous.  Anything that- anything I am doing, I'd rather be doing it with you.",76,Ses01F_script02_2_F037
251,39,b,Ses01F_script02_2,1,M,384.0157,385.6925,Yeah?,77,Ses01F_script02_2_M039
252,38,qy,Ses01F_script02_2,1,F,385.3,388.75,Yeah.  Don't you know that?,78,Ses01F_script02_2_F038
253,39,xx,Ses01F_script02_2,1,F,389.7462,393.47,For Heaven's sake Augie.,79,Ses01F_script02_2_F039
254,40,sv,Ses01F_script02_2,1,F,394.9704,404.96,"You're the one who probably wishes he was with somebody else.  Somebody who doesn't take things so seriously, who could enjoy herself.",80,Ses01F_script02_2_F040
255,40,sd,Ses01F_script02_2,1,M,406.01,412.79,"You know, actually now that you mention it, no I don't.",81,Ses01F_script02_2_M040
256,41,sv,Ses01F_script02_2,1,F,413.75,419.3655,"So maybe we are in the wrong spot, but we are with the right person.",82,Ses01F_script02_2_F041
257,41,sd,Ses01F_script02_2,1,M,419.38,423.7152,"I don't know, it seemed like such a good spot to me.",83,Ses01F_script02_2_M041
258,42,qy,Ses01F_script02_2,1,M,425.4413,429.7,"We have a great view of the moon from here, though, huh?",84,Ses01F_script02_2_M042
259,42,sd,Ses01F_script02_2,1,F,428.83,435.06,"Hmm.  I noticed that, it's pretty. Big old white moon.",85,Ses01F_script02_2_F042
260,43,sd,Ses01F_script02_2,1,M,434.6255,436.0279,[BREATHING],86,Ses01F_script02_2_M043
261,44,sd,Ses01F_script02_2,1,M,436.304,439.48,And look what I got here.,87,Ses01F_script02_2_M044
262,43,sd,Ses01F_script02_2,1,F,438.98,442.815,"Augie, you bought refreshments.",88,Ses01F_script02_2_F043
263,45,sd,Ses01F_script02_2,1,M,442.36,444.56,It's not champagne.,89,Ses01F_script02_2_M045
264,44,sv,Ses01F_script02_2,1,F,444.2349,446.37,I guess we don't need glasses.,90,Ses01F_script02_2_F044
265,46,sd,Ses01F_script02_2,1,M,445.99,447.8802,[BREATHING],91,Ses01F_script02_2_M046
266,47,qy,Ses01F_script02_2,1,M,449.3991,453.6338,Do you want to go home?  Are you cold?,92,Ses01F_script02_2_M047
267,45,sv,Ses01F_script02_2,1,F,455.5669,460.16,I'm beginning to think this might be the right spot after all.,93,Ses01F_script02_2_F045
268,46,sd,Ses01F_script02_2,1,F,463.6525,466.1765,"Augie, I'm sorry.",94,Ses01F_script02_2_F046
269,48,sv,Ses01F_script02_2,1,M,465.47,472.47,"Shh.  If we're very quiet, the fish might come.",95,Ses01F_script02_2_M048
270,47,xx,Ses01F_script02_2,1,F,473.6101,476.5559,Or not.,96,Ses01F_script02_2_F047
271,49,sd,Ses01F_script02_2,1,M,476.671,479.1565,Or not.,97,Ses01F_script02_2_M049
272,0,qy,Ses01M_impro06,1,F,10.0955,12.68,You okay?,0,Ses01M_impro06_F000
273,0,ny,Ses01M_impro06,1,M,12.4633,16.51,"Yeah, I'm just-- yeah",1,Ses01M_impro06_M000
274,1,sv,Ses01M_impro06,1,M,19.1808,22.89,"Just kind of feel numb, you know.",2,Ses01M_impro06_M001
275,1,qw,Ses01M_impro06,1,F,23.26,26.3875,What's happened?,3,Ses01M_impro06_F001
276,2,qy,Ses01M_impro06,1,M,25.7888,30.0906,You didn't even hear?,4,Ses01M_impro06_M002
277,3,sd,Ses01M_impro06,1,M,31.76,35.36,[BREATHING] Umm.,5,Ses01M_impro06_M003
278,4,sd,Ses01M_impro06,1,M,36.11,40.0,God I've told this story so many times. Umm.,6,Ses01M_impro06_M004
279,2,sd,Ses01M_impro06,1,F,39.43,41.75,You don't have to if you don't want to.,7,Ses01M_impro06_F002
280,5,sd,Ses01M_impro06,1,M,41.22,44.6825,I just...I just basically lost someone that was really close to me.,8,Ses01M_impro06_M005
281,6,sd,Ses01M_impro06,1,M,46.41,61.99,"And I've kind of been dealing with all of the...the stuff, you know the hospital and people work because...",9,Ses01M_impro06_M006
282,3,sd,Ses01M_impro06,1,F,61.86,64.65,I'm sorry to hear that.,10,Ses01M_impro06_F003
283,7,sv,Ses01M_impro06,1,M,63.63,67.63,"He kind of didn't have anyone to take care of that for him, so--",11,Ses01M_impro06_M007
284,4,qy,Ses01M_impro06,1,F,67.277,70.12,You've been taking care of it all?,12,Ses01M_impro06_F004
285,5,xx,Ses01M_impro06,1,F,70.205,72.2704,Oh Jesus.,14,Ses01M_impro06_F005
286,8,sv,Ses01M_impro06,1,M,71.79,76.0581,It's just really...really messed up.,15,Ses01M_impro06_M008
287,6,qy,Ses01M_impro06,1,F,76.5016,79.03,He sick for awhile?,16,Ses01M_impro06_F006
288,9,nn,Ses01M_impro06,1,M,79.2956,82.6661,No.,17,Ses01M_impro06_M009
289,10,sd,Ses01M_impro06,1,M,83.7526,87.234,Just like it.,18,Ses01M_impro06_M010
290,7,qy,Ses01M_impro06,1,F,87.2562,89.47,Was it an accident?,19,Ses01M_impro06_F007
291,11,sd,Ses01M_impro06,1,M,89.295,95.89,"No, I mean it just came on really quick, you know I mean it was a [GARBAGE] it was a sickness but it just --",20,Ses01M_impro06_M011
292,8,qw,Ses01M_impro06,1,F,94.62,96.52,how was sick?,21,Ses01M_impro06_F008
293,12,br,Ses01M_impro06,1,M,96.5029,97.96,What?,22,Ses01M_impro06_M012
294,9,sd,Ses01M_impro06,1,F,97.45,101.42,"Well, I'm confused.  He was sick or it was an accident?",23,Ses01M_impro06_F009
295,13,sd,Ses01M_impro06,1,M,100.6075,105.74,"He was sick. He got sick. He got sick but it happened really, really fast, you know.",24,Ses01M_impro06_M013
296,10,b,Ses01M_impro06,1,F,101.5,105.8675,Oh. Really fast? Oh.,25,Ses01M_impro06_F010
297,14,sd,Ses01M_impro06,1,M,105.84,109.16,It was kind of like boom... done,26,Ses01M_impro06_M014
298,11,b,Ses01M_impro06,1,F,107.02,108.56,Yeah.,27,Ses01M_impro06_F011
299,15,sv,Ses01M_impro06,1,M,109.59,114.61,It's just really weird because he was really young you know and it kind of like...,28,Ses01M_impro06_M015
300,12,b,Ses01M_impro06,1,F,112.615,113.9775,Yeah.,29,Ses01M_impro06_F012
301,16,sv,Ses01M_impro06,1,M,115.9875,118.25,--it just kind of freaks you out.,30,Ses01M_impro06_M016
302,13,aa,Ses01M_impro06,1,F,117.85,120.8,"Totally, yeah.",31,Ses01M_impro06_F013
303,17,sv,Ses01M_impro06,1,M,123.15,146.89,So weird you know that like one days it's like you know sounds so stupid but like one day someone's here. And like next day you know they're not here and it just kind of makes you like think about like life and mortality and like that kind of stuff.  You just like used to take for granted--you know.,32,Ses01M_impro06_M017
304,14,xx,Ses01M_impro06,1,F,131.1825,132.555,Mmhmm.,33,Ses01M_impro06_F014
305,15,sd,Ses01M_impro06,1,F,143.9425,145.16,Lock,34,Ses01M_impro06_F015
306,16,xx,Ses01M_impro06,1,F,145.94,147.78,Mmhmm.,35,Ses01M_impro06_F016
307,17,sd,Ses01M_impro06,1,F,148.265,150.71,The plans you make [GARBAGE].,36,Ses01M_impro06_F017
308,18,sd,Ses01M_impro06,1,M,150.05,153.93,"Exactly, you know, and like he had so many plans and he was going to do...",37,Ses01M_impro06_M018
309,18,sv,Ses01M_impro06,1,F,157.23,159.57,It leaves a hole for you too.,38,Ses01M_impro06_F018
310,19,sv,Ses01M_impro06,1,M,154.55,157.4,"so many things, you know?",40,Ses01M_impro06_M019
311,19,sv,Ses01M_impro06,1,F,159.75,163.9425,"It leaves a hole for you too, in your plans together.",41,Ses01M_impro06_F019
312,20,br,Ses01M_impro06,1,M,159.35,160.74,What?,42,Ses01M_impro06_M020
313,21,b,Ses01M_impro06,1,M,163.73,165.86,Yeah.,43,Ses01M_impro06_M021
314,20,sv,Ses01M_impro06,1,F,178.3706,181.43,It gets better.,44,Ses01M_impro06_F020
315,22,sd,Ses01M_impro06,1,M,181.8077,184.86,"He was a really, really good guy.",45,Ses01M_impro06_M022
316,21,ba,Ses01M_impro06,1,F,184.26,186.2647,Mmhmm.,46,Ses01M_impro06_F021
317,23,sd,Ses01M_impro06,1,M,186.5973,189.55,A lot of people loved him.,47,Ses01M_impro06_M023
318,22,xx,Ses01M_impro06,1,F,188.97,190.92,MMhmm.,48,Ses01M_impro06_F022
319,24,sv,Ses01M_impro06,1,M,193.13,197.51,"You know, it's like affecting a lot of people it's not just me, you know?",49,Ses01M_impro06_M024
320,23,xx,Ses01M_impro06,1,F,197.06,199.05,Mmhmm.,50,Ses01M_impro06_F023
321,24,qw,Ses01M_impro06,1,F,200.3676,203.16,How long did you know each other?,51,Ses01M_impro06_F024
322,25,xx,Ses01M_impro06,1,M,202.51,203.85,Umm...,52,Ses01M_impro06_M025
323,26,sd,Ses01M_impro06,1,M,205.65,208.5721,For like eight years.,53,Ses01M_impro06_M026
324,25,sv,Ses01M_impro06,1,F,208.8826,210.7397,That's a long time.,54,Ses01M_impro06_F025
325,27,b,Ses01M_impro06,1,M,210.21,212.22,Yeah.,55,Ses01M_impro06_M027
326,26,sv,Ses01M_impro06,1,F,214.6701,217.6415,It's good that you were there.,56,Ses01M_impro06_F026
327,28,sd,Ses01M_impro06,1,M,217.5175,221.8768,"Yeah, I'm glad I was there. Glad I- glad I got to be there.",57,Ses01M_impro06_M028
328,29,sv,Ses01M_impro06,1,M,225.32,227.51,"So weird,",58,Ses01M_impro06_M029
329,27,b,Ses01M_impro06,1,F,233.02,235.13,Yeah.,59,Ses01M_impro06_F027
330,30,sd,Ses01M_impro06,1,M,227.54,234.26,"like I can't...it's like you know it's like ""pinch me"" it's like I can't believe like I'm dealing with this, you know.",60,Ses01M_impro06_M030
331,28,qy,Ses01M_impro06,1,F,239.1062,242.6985,Are there things you wish you'd done differently?,61,Ses01M_impro06_F028
332,0,qw,Ses01M_script01_2,1,F,5.3913,8.235,Why did he invite her here?,0,Ses01M_script01_2_F000
333,0,sd,Ses01M_script01_2,1,M,8.4194,12.92,"Well, maybe he wanted see her.",1,Ses01M_script01_2_M000
334,1,sd,Ses01M_script01_2,1,F,12.74,17.28,It's been three and a half years.  Why all of a sudden?,2,Ses01M_script01_2_F001
335,1,qy,Ses01M_script01_2,1,M,18.19,25.36,"Well uh, He grew up next door to the girl, why wouldn't he want to see her?",3,Ses01M_script01_2_M001
336,2,sd,Ses01M_script01_2,1,M,26.55,32.19,Don't look at me like that.  He didn't tell me anything he told you.,4,Ses01M_script01_2_M002
337,2,sd,Ses01M_script01_2,1,F,32.63,35.3425,He's not going to marry her.,5,Ses01M_script01_2_F002
338,3,qy,Ses01M_script01_2,1,M,34.71,37.21,How do you know he's even thinking about it?,6,Ses01M_script01_2_M003
339,3,sv,Ses01M_script01_2,1,F,36.76,39.48,it's got that about it.,7,Ses01M_script01_2_F003
340,4,xx,Ses01M_script01_2,1,M,39.17,41.69,Oh so what?,8,Ses01M_script01_2_M004
341,4,qw,Ses01M_script01_2,1,F,41.18,44.7,"What is going on here, Joe?",9,Ses01M_script01_2_F004
342,5,xx,Ses01M_script01_2,1,M,44.67,48.37,"Okay, now listen, kids...",10,Ses01M_script01_2_M005
343,5,sd,Ses01M_script01_2,1,F,47.62,56.06,The girl is not Larry's.  If the girl is Larry's girl she's not his she know she's not.,11,Ses01M_script01_2_F005
344,6,sd,Ses01M_script01_2,1,M,63.52,65.28,Listen. Line. You can't read her mind.,12,Ses01M_script01_2_M006
345,6,sd,Ses01M_script01_2,1,F,64.42,72.36,Then why is she still single?  New York is full of men probably a hundred people told her she is crazy but she is waited.,13,Ses01M_script01_2_F006
346,7,ad,Ses01M_script01_2,1,M,71.88,74.4,And how do you know why she's waited.,14,Ses01M_script01_2_M007
347,7,sd,Ses01M_script01_2,1,F,74.01,86.77,Because she knows what I know that's why.  She's faithful as a rock. in my darkest moments I think of her waiting and I know that I'm right.,15,Ses01M_script01_2_F007
348,8,qy,Ses01M_script01_2,1,M,87.53,93.44,"Okay, look it's a beautiful day.  Why are we arguing?",16,Ses01M_script01_2_M008
349,8,sv,Ses01M_script01_2,1,F,92.83,103.0,"Nobody in this house dares take away her faith Joe.  Her- strangers might but not her father, not her brother.",17,Ses01M_script01_2_F008
350,9,qw,Ses01M_script01_2,1,M,102.61,106.86,What do you want me to do?  What do you want?,18,Ses01M_script01_2_M009
351,9,sd,Ses01M_script01_2,1,F,104.705,118.32,"I want you to---act like he is coming back.  Don't think I haven't noticed you, both of you since Chris invited her here.  I won't stand for any nonsense.",19,Ses01M_script01_2_F009
352,10,sd,Ses01M_script01_2,1,M,119.21,121.2425,Kate...,20,Ses01M_script01_2_M010
353,10,sd,Ses01M_script01_2,1,F,120.94,124.39,Because if he's not coming back then I'll kill myself.,21,Ses01M_script01_2_F010
354,11,sd,Ses01M_script01_2,1,M,124.2883,125.3375,[BREATHING],22,Ses01M_script01_2_M011
355,11,sd,Ses01M_script01_2,1,F,124.98,135.2991,"Oh, laugh at me, laugh all you like but why does this happen to very night she comes back?  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe look.",23,Ses01M_script01_2_F011
356,12,fc,Ses01M_script01_2,1,M,134.69,137.07,"All right, calm yourself.",24,Ses01M_script01_2_M012
357,12,sv,Ses01M_script01_2,1,F,136.61,145.6,"Believe with me Joe, you got to believe. Only last week a boy came back missing longer then Larry you read it yourself.",25,Ses01M_script01_2_F012
358,13,fc,Ses01M_script01_2,1,M,138.57,142.3975,"Okay, calm yourself. Alright.",26,Ses01M_script01_2_M013
359,14,fc,Ses01M_script01_2,1,M,144.44,146.79,calm yourself.,27,Ses01M_script01_2_M014
360,13,sv,Ses01M_script01_2,1,F,145.64,150.29,You above all have got to believe. Just don't stop believing.,28,Ses01M_script01_2_F013
361,15,qw,Ses01M_script01_2,1,M,147.5375,152.12,What does that mean? Me above all? What does that mean?,29,Ses01M_script01_2_M015
